timestamp,heart_rates
00:00,81
00:02,81
00:04,85
00:06,92
00:08,88
00:10,83
00:12,82
00:14,86
00:16,92
00:18,94
00:20,92
00:22,88
00:24,89
00:26,89
00:28,88
00:30,79
00:32,79
00:34,78
00:36,78
00:38,75
00:40,75
00:42,69
00:44,72
00:46,75
00:48,74
00:50,77
00:52,79
00:54,78
00:56,80
00:58,83
01:00,80
01:02,77
01:04,67
01:06,69
01:08,61
01:10,65
01:12,75
01:14,80
01:16,80
01:18,61
01:20,60
01:22,61
01:24,61
01:26,75
01:28,85
01:30,87
01:32,87
01:34,89
01:36,79
01:38,76
01:40,77
01:42,77
01:44,78
01:46,78
01:48,79
01:50,81
01:52,87
01:54,82
01:56,71
01:58,72
02:00,65
02:02,69
02:04,77
02:06,72
02:08,71
02:10,63
02:12,63
02:14,60
02:16,61
02:18,59
02:20,58
02:22,57
02:24,58
02:26,59
02:28,60
02:30,60
02:32,60
02:34,59
02:36,60
02:38,60
02:40,60
02:42,61
02:44,61
02:46,60
02:48,60
02:50,61
02:52,60
02:54,60
02:56,60
02:58,60
03:00,60
03:02,74
03:04,66
03:06,62
03:08,60
03:10,58
03:12,59
03:14,59
03:16,60
03:18,61
03:20,62
03:22,61
03:24,59
03:26,60
03:28,58
03:30,56
03:32,57
03:34,56
03:36,57
03:38,56
03:40,57
03:42,56
03:44,57
03:46,61
03:48,54
03:50,55
03:52,56
03:54,55
03:56,56
03:58,57
04:00,56
04:02,56
04:04,56
04:06,56
04:08,57
04:10,56
04:12,56
04:14,56
04:16,55
04:18,55
04:20,56
04:22,61
04:24,56
04:26,53
04:28,55
04:30,53
04:32,55
04:34,55
04:36,56
04:38,57
04:40,53
04:42,54
04:44,53
04:46,53
04:48,54
04:50,54
04:52,53
04:54,55
04:56,53
04:58,53
05:00,52
05:02,53
05:04,52
05:06,53
05:08,53
05:10,53
05:12,54
05:14,54
05:16,54
05:18,54
05:20,54
05:22,53
05:24,54
05:26,54
05:28,54
05:30,54
05:32,55
05:34,54
05:36,55
05:38,55
05:40,54
05:42,71
05:44,56
05:46,46
05:48,47
05:50,45
05:52,46
05:54,47
05:56,53
05:58,53
06:00,50
06:02,49
06:04,47
06:06,45
06:08,44
06:10,46
06:12,46
06:14,50
06:16,49
06:18,48
06:20,50
06:22,48
06:24,50
06:26,47
06:28,48
06:30,48
06:32,49
06:34,50
06:36,49
06:38,49
06:40,49
06:42,49
06:44,49
06:46,48
06:48,49
06:50,50
06:52,55
06:54,48
06:56,48
06:58,49
07:00,44
07:02,45
07:04,45
07:06,45
07:08,46
07:10,45
07:12,49
07:14,46
07:16,46
07:18,49
07:20,47
07:22,47
07:24,49
07:26,46
07:28,47
07:30,45
07:32,45
07:34,47
07:36,45
07:38,47
07:40,44
07:42,44
07:44,45
07:46,44
07:48,44
07:50,49
07:52,46
07:54,49
07:56,51
07:58,47
08:00,45
08:02,45
08:04,44
08:06,46
08:08,45
08:10,45
08:12,46
08:14,46
08:16,46
08:18,47
08:20,48
08:22,48
08:24,48
08:26,48
08:28,48
08:30,48
08:32,47
08:34,48
08:36,48
08:38,49
08:40,49
08:42,48
08:44,49
08:46,50
08:48,53
08:50,54
08:52,47
08:54,47
08:56,48
08:58,47
09:00,46
09:02,46
09:04,49
09:06,51
09:08,50
09:10,50
09:12,47
09:14,48
09:16,49
09:18,47
09:20,46
09:22,55
09:24,44
09:26,44
09:28,51
09:30,51
09:32,46
09:34,46
09:36,55
09:38,53
09:40,51
09:42,52
09:44,51
09:46,48
09:48,51
09:50,49
09:52,62
09:54,56
09:56,68
09:58,76
10:00,74
10:02,76
10:04,74
10:06,66
10:08,63
10:10,73
10:12,82
10:14,83
10:16,73
10:18,52
10:20,50
10:22,54
10:24,59
10:26,66
10:28,65
10:30,72
10:32,72
10:34,79
10:36,74
10:38,68
10:40,88
10:42,127
10:44,132
10:46,116
10:48,105
10:50,141
10:52,149
10:54,160
10:56,159
10:58,162
11:00,158
11:02,160
11:04,155
11:06,156
11:08,155
11:10,151
11:12,152
11:14,136
11:16,110
11:18,119
11:20,116
11:22,109
11:24,110
11:26,117
11:28,110
11:30,114
11:32,110
11:34,93
11:36,90
11:38,88
11:40,87
11:42,88
11:44,88
11:46,84
11:48,78
11:50,77
11:52,79
11:54,76
11:56,79
11:58,81
12:00,77
12:02,78
12:04,78
12:06,75
12:08,73
12:10,72
12:12,74
12:14,73
12:16,69
12:18,68
12:20,64
12:22,71
12:24,71
12:26,68
12:28,82
12:30,70
12:32,66
12:34,63
12:36,69
12:38,67
12:40,64
12:42,68
12:44,64
12:46,62
12:48,65
12:50,64
12:52,70
12:54,68
12:56,75
12:58,73
13:00,71
13:02,73
13:04,75
13:06,76
13:08,70
13:10,68
13:12,66
13:14,69
13:16,76
13:18,68
13:20,72
13:22,72
13:24,83
13:26,79
13:28,73
13:30,78
13:32,80
13:34,81
13:36,85
13:38,90
13:40,87
13:42,87
13:44,75
13:46,88
13:48,91
13:50,86
13:52,94
13:54,91
13:56,81
13:58,81
14:00,79
14:02,72
14:04,71
14:06,74
14:08,63
14:10,68
14:12,77
14:14,84
14:16,77
14:18,71
14:20,77
14:22,77
14:24,65
14:26,68
14:28,70
14:30,71
14:32,71
14:34,71
14:36,71
14:38,66
14:40,61
14:42,63
14:44,67
14:46,66
14:48,64
14:50,64
14:52,64
14:54,65
14:56,64
14:58,62
15:00,63
15:02,63
15:04,67
15:06,70
15:08,71
15:10,71
15:12,67
15:14,69
15:16,69
15:18,70
15:20,75
15:22,75
15:24,70
15:26,88
15:28,87
15:30,90
15:32,84
15:34,94
15:36,94
15:38,81
15:40,82
15:42,86
15:44,87
15:46,81
15:48,85
15:50,84
15:52,81
15:54,69
15:56,88
15:58,101
16:00,111
16:02,97
16:04,116
16:06,112
16:08,114
16:10,110
16:12,112
16:14,122
16:16,111
16:18,129
16:20,106
16:22,105
16:24,109
16:26,119
16:28,124
16:30,117
16:32,121
16:34,114
16:36,105
16:38,105
16:40,92
16:42,96
16:44,80
16:46,58
16:48,65
16:50,63
16:52,58
16:54,65
16:56,79
16:58,84
17:00,74
17:02,75
17:04,71
17:06,74
17:08,78
17:10,81
17:12,76
17:14,79
17:16,80
17:18,75
17:20,89
17:22,88
17:24,67
17:26,67
17:28,69
17:30,80
17:32,76
17:34,92
17:36,92
17:38,88
17:40,87
17:42,76
17:44,78
17:46,73
17:48,79
17:50,93
17:52,88
17:54,81
17:56,86
17:58,81
18:00,82
18:02,79
18:04,74
18:06,80
18:08,83
18:10,97
18:12,86
18:14,74
18:16,79
18:18,95
18:20,88
18:22,84
18:24,87
18:26,90
18:28,83
18:30,90
18:32,88
18:34,93
18:36,96
18:38,94
18:40,107
18:42,101
18:44,104
18:46,107
18:48,109
18:50,106
18:52,105
18:54,96
18:56,93
18:58,87
19:00,79
19:02,77
19:04,83
19:06,89
19:08,92
19:10,95
19:12,87
19:14,92
19:16,82
19:18,72
19:20,74
19:22,64
19:24,84
19:26,87
19:28,80
19:30,71
19:32,71
19:34,75
19:36,82
19:38,73
19:40,76
19:42,77
19:44,74
19:46,75
19:48,78
19:50,79
19:52,79
19:54,80
19:56,79
19:58,79
20:00,74
20:02,76
20:04,78
20:06,86
20:08,82
20:10,81
20:12,85
20:14,82
20:16,79
20:18,80
20:20,76
20:22,75
20:24,80
20:26,78
20:28,78
20:30,80
20:32,80
20:34,68
20:36,72
20:38,75
20:40,79
20:42,66
20:44,70
20:46,75
20:48,74
20:50,76
20:52,73
20:54,61
20:56,63
20:58,71
21:00,82
21:02,76
21:04,75
21:06,64
21:08,71
21:10,71
21:12,72
21:14,71
21:16,81
21:18,84
21:20,74
21:22,79
21:24,71
21:26,73
21:28,74
21:30,75
21:32,73
21:34,86
21:36,76
21:38,72
21:40,76
21:42,74
21:44,73
21:46,81
21:48,81
21:50,77
21:52,70
21:54,73
21:56,77
21:58,78
22:00,66
22:02,72
22:04,75
22:06,79
22:08,78
22:10,69
22:12,62
22:14,70
22:16,67
22:18,71
22:20,83
22:22,76
22:24,76
22:26,76
22:28,73
22:30,72
22:32,78
22:34,74
22:36,78
22:38,83
22:40,82
22:42,80
22:44,71
22:46,71
22:48,72
22:50,76
22:52,66
22:54,69
22:56,59
22:58,58
23:00,57
23:02,59
23:04,61
23:06,70
23:08,83
23:10,86
23:12,77
23:14,78
23:16,61
23:18,69
23:20,68
23:22,71
23:24,76
23:26,78
23:28,81
23:30,85
23:32,84
23:34,78
23:36,72
23:38,71
23:40,70
23:42,80
23:44,78
23:46,67
23:48,60
23:50,59
23:52,61
23:54,61
23:56,59
23:58,59
