timestamp,heart_rates
00:00,64
00:02,60
00:04,61
00:06,60
00:08,60
00:10,59
00:12,58
00:14,58
00:16,59
00:18,60
00:20,59
00:22,58
00:24,58
00:26,59
00:28,59
00:30,59
00:32,59
00:34,58
00:36,59
00:38,59
00:40,59
00:42,58
00:44,58
00:46,58
00:48,58
00:50,58
00:52,58
00:54,57
00:56,56
00:58,57
01:00,58
01:02,58
01:04,58
01:06,58
01:08,57
01:10,58
01:12,57
01:14,62
01:16,58
01:18,53
01:20,55
01:22,56
01:24,57
01:26,58
01:28,58
01:30,57
01:32,56
01:34,56
01:36,59
01:38,57
01:40,58
01:42,57
01:44,54
01:46,57
01:48,60
01:50,51
01:52,50
01:54,51
01:56,52
01:58,51
02:00,50
02:02,51
02:04,50
02:06,50
02:08,51
02:10,51
02:12,50
02:14,50
02:16,52
02:18,53
02:20,52
02:22,59
02:24,53
02:26,53
02:28,53
02:30,51
02:32,50
02:34,51
02:36,52
02:38,53
02:40,54
02:42,54
02:44,56
02:46,52
02:48,54
02:50,53
02:52,53
02:54,53
02:56,52
02:58,52
03:00,53
03:02,52
03:04,52
03:06,50
03:08,52
03:10,52
03:12,52
03:14,51
03:16,53
03:18,55
03:20,53
03:22,54
03:24,52
03:26,51
03:28,51
03:30,52
03:32,52
03:34,52
03:36,52
03:38,53
03:40,52
03:42,55
03:44,49
03:46,51
03:48,51
03:50,51
03:52,52
03:54,51
03:56,52
03:58,52
04:00,51
04:02,52
04:04,51
04:06,52
04:08,52
04:10,50
04:12,50
04:14,49
04:16,53
04:18,51
04:20,51
04:22,52
04:24,50
04:26,52
04:28,60
04:30,49
04:32,50
04:34,49
04:36,52
04:38,56
04:40,54
04:42,53
04:44,48
04:46,49
04:48,51
04:50,48
04:52,50
04:54,46
04:56,49
04:58,51
05:00,52
05:02,49
05:04,53
05:06,51
05:08,50
05:10,51
05:12,51
05:14,52
05:16,51
05:18,51
05:20,52
05:22,51
05:24,52
05:26,51
05:28,52
05:30,52
05:32,52
05:34,56
05:36,50
05:38,50
05:40,49
05:42,50
05:44,50
05:46,50
05:48,51
05:50,51
05:52,51
05:54,51
05:56,51
05:58,51
06:00,51
06:02,56
06:04,48
06:06,49
06:08,49
06:10,48
06:12,48
06:14,48
06:16,60
06:18,51
06:20,48
06:22,49
06:24,48
06:26,51
06:28,46
06:30,51
06:32,49
06:34,47
06:36,48
06:38,48
06:40,48
06:42,49
06:44,49
06:46,50
06:48,45
06:50,47
06:52,48
06:54,47
06:56,47
06:58,50
07:00,49
07:02,47
07:04,48
07:06,54
07:08,57
07:10,54
07:12,52
07:14,53
07:16,51
07:18,55
07:20,56
07:22,53
07:24,83
07:26,86
07:28,77
07:30,81
07:32,72
07:34,77
07:36,71
07:38,65
07:40,64
07:42,71
07:44,82
07:46,73
07:48,66
07:50,80
07:52,69
07:54,77
07:56,79
07:58,84
08:00,84
08:02,74
08:04,63
08:06,67
08:08,73
08:10,70
08:12,76
08:14,74
08:16,72
08:18,83
08:20,84
08:22,79
08:24,80
08:26,79
08:28,78
08:30,82
08:32,97
08:34,108
08:36,113
08:38,113
08:40,101
08:42,97
08:44,100
08:46,97
08:48,108
08:50,108
08:52,98
08:54,106
08:56,120
08:58,125
09:00,119
09:02,107
09:04,92
09:06,106
09:08,102
09:10,103
09:12,109
09:14,93
09:16,103
09:18,103
09:20,111
09:22,107
09:24,112
09:26,98
09:28,103
09:30,106
09:32,109
09:34,117
09:36,117
09:38,116
09:40,119
09:42,110
09:44,118
09:46,112
09:48,103
09:50,93
09:52,102
09:54,95
09:56,113
09:58,82
10:00,51
10:02,74
10:04,85
10:06,81
10:08,84
10:10,76
10:12,73
10:14,74
10:16,76
10:18,77
10:20,76
10:22,81
10:24,95
10:26,95
10:28,72
10:30,83
10:32,89
10:34,88
10:36,76
10:38,60
10:40,62
10:42,67
10:44,76
10:46,75
10:48,86
10:50,77
10:52,83
10:54,70
10:56,86
10:58,88
11:00,77
11:02,70
11:04,83
11:06,88
11:08,85
11:10,89
11:12,91
11:14,90
11:16,93
11:18,91
11:20,92
11:22,96
11:24,98
11:26,94
11:28,96
11:30,95
11:32,91
11:34,96
11:36,97
11:38,100
11:40,96
11:42,96
11:44,88
11:46,79
11:48,69
11:50,69
11:52,71
11:54,81
11:56,58
11:58,62
12:00,61
12:02,60
12:04,71
12:06,60
12:08,61
12:10,59
12:12,60
12:14,65
12:16,77
12:18,81
12:20,80
12:22,84
12:24,77
12:26,75
12:28,80
12:30,72
12:32,64
12:34,70
12:36,72
12:38,71
12:40,77
12:42,85
12:44,76
12:46,75
12:48,85
12:50,86
12:52,92
12:54,88
12:56,87
12:58,84
13:00,71
13:02,74
13:04,89
13:06,87
13:08,82
13:10,92
13:12,91
13:14,91
13:16,81
13:18,74
13:20,81
13:22,74
13:24,80
13:26,85
13:28,81
13:30,80
13:32,84
13:34,94
13:36,87
13:38,90
13:40,87
13:42,88
13:44,78
13:46,71
13:48,75
13:50,73
13:52,71
13:54,71
13:56,68
13:58,81
14:00,69
14:02,68
14:04,64
14:06,63
14:08,64
14:10,67
14:12,67
14:14,67
14:16,68
14:18,71
14:20,73
14:22,70
14:24,68
14:26,71
14:28,69
14:30,73
14:32,72
14:34,74
14:36,76
14:38,69
14:40,67
14:42,68
14:44,69
14:46,69
14:48,69
14:50,63
14:52,64
14:54,66
14:56,66
14:58,66
15:00,67
15:02,66
15:04,61
15:06,62
15:08,61
15:10,67
15:12,74
15:14,66
15:16,64
15:18,66
15:20,65
15:22,67
15:24,68
15:26,69
15:28,71
15:30,61
15:32,63
15:34,65
15:36,65
15:38,65
15:40,62
15:42,63
15:44,62
15:46,63
15:48,61
15:50,61
15:52,61
15:54,59
15:56,62
15:58,64
16:00,62
16:02,61
16:04,62
16:06,60
16:08,60
16:10,64
16:12,68
16:14,57
16:16,58
16:18,58
16:20,59
16:22,57
16:24,59
16:26,59
16:28,60
16:30,58
16:32,59
16:34,57
16:36,55
16:38,60
16:40,58
16:42,59
16:44,58
16:46,62
16:48,57
16:50,57
16:52,60
16:54,59
16:56,57
16:58,56
17:00,56
17:02,60
17:04,61
17:06,80
17:08,76
17:10,74
17:12,70
17:14,64
17:16,70
17:18,75
17:20,75
17:22,77
17:24,87
17:26,85
17:28,76
17:30,55
17:32,51
17:34,47
17:36,45
17:38,42
17:40,42
17:42,53
17:44,53
17:46,64
17:48,63
17:50,68
17:52,70
17:54,64
17:56,55
17:58,62
18:00,63
18:02,61
18:04,73
18:06,81
18:08,77
18:10,78
18:12,63
18:14,69
18:16,72
18:18,71
18:20,73
18:22,86
18:24,87
18:26,93
18:28,93
18:30,88
18:32,79
18:34,85
18:36,90
18:38,89
18:40,83
18:42,92
18:44,87
18:46,81
18:48,76
18:50,78
18:52,71
18:54,74
18:56,78
18:58,79
19:00,75
19:02,71
19:04,80
19:06,80
19:08,80
19:10,71
19:12,71
19:14,79
19:16,81
19:18,79
19:20,89
19:22,79
19:24,81
19:26,87
19:28,74
19:30,78
19:32,80
19:34,79
19:36,75
19:38,81
19:40,81
19:42,80
19:44,75
19:46,78
19:48,81
19:50,86
19:52,80
19:54,77
19:56,69
19:58,74
20:00,85
20:02,85
20:04,78
20:06,77
20:08,81
20:10,78
20:12,76
20:14,79
20:16,74
20:18,78
20:20,82
20:22,92
20:24,86
20:26,82
20:28,84
20:30,82
20:32,87
20:34,79
20:36,79
20:38,84
20:40,86
20:42,83
20:44,75
20:46,71
20:48,75
20:50,72
20:52,70
20:54,76
20:56,72
20:58,66
21:00,75
21:02,77
21:04,76
21:06,91
21:08,79
21:10,64
21:12,74
21:14,80
21:16,78
21:18,79
21:20,78
21:22,66
21:24,77
21:26,77
21:28,77
21:30,76
21:32,79
21:34,78
21:36,80
21:38,79
21:40,83
21:42,79
21:44,74
21:46,68
21:48,61
21:50,71
21:52,70
21:54,71
21:56,71
21:58,73
22:00,71
22:02,69
22:04,75
22:06,80
22:08,72
22:10,84
22:12,77
22:14,78
22:16,79
22:18,70
22:20,80
22:22,73
22:24,79
22:26,83
22:28,72
22:30,80
22:32,79
22:34,73
22:36,79
22:38,78
22:40,72
22:42,69
22:44,77
22:46,76
22:48,74
22:50,71
22:52,72
22:54,75
22:56,71
22:58,73
23:00,74
23:02,67
23:04,65
23:06,72
23:08,84
23:10,95
23:12,106
23:14,93
23:16,74
23:18,80
23:20,75
23:22,71
23:24,80
23:26,77
23:28,65
23:30,70
23:32,75
23:34,78
23:36,78
23:38,80
23:40,79
23:42,76
23:44,73
23:46,75
23:48,73
23:50,76
23:52,78
23:54,74
23:56,78
23:58,68
