timestamp,heart_rates
00:00:00,75
00:02:00,75
00:04:00,66
00:06:00,75
00:08:00,83
00:10:00,84
00:12:00,75
00:14:00,77
00:16:00,89
00:18:00,90
00:20:00,96
00:22:00,59
00:24:00,70
00:26:00,61
00:28:00,67
00:30:00,53
00:32:00,47
00:34:00,49
00:36:00,48
00:38:00,51
00:40:00,55
00:42:00,52
00:44:00,53
00:46:00,51
00:48:00,51
00:50:00,52
00:52:00,52
00:54:00,50
00:56:00,50
00:58:00,51
01:00:00,51
01:02:00,52
01:04:00,51
01:06:00,51
01:08:00,51
01:10:00,52
01:12:00,52
01:14:00,52
01:16:00,52
01:18:00,52
01:20:00,56
01:22:00,50
01:24:00,50
01:26:00,49
01:28:00,50
01:30:00,50
01:32:00,49
01:34:00,50
01:36:00,50
01:38:00,50
01:40:00,50
01:42:00,50
01:44:00,51
01:46:00,51
01:48:00,50
01:50:00,50
01:52:00,53
01:54:00,51
01:56:00,53
01:58:00,50
02:00:00,50
02:02:00,51
02:04:00,51
02:06:00,50
02:08:00,50
02:10:00,52
02:12:00,52
02:14:00,47
02:16:00,50
02:18:00,48
02:20:00,48
02:22:00,49
02:24:00,48
02:26:00,49
02:28:00,49
02:30:00,49
02:32:00,49
02:34:00,48
02:36:00,48
02:38:00,47
02:40:00,48
02:42:00,49
02:44:00,49
02:46:00,46
02:48:00,45
02:50:00,43
02:52:00,43
02:54:00,42
02:56:00,41
02:58:00,42
03:00:00,45
03:02:00,44
03:04:00,44
03:06:00,44
03:08:00,45
03:10:00,43
03:12:00,43
03:14:00,46
03:16:00,46
03:18:00,47
03:20:00,47
03:22:00,49
03:24:00,46
03:26:00,46
03:28:00,47
03:30:00,46
03:32:00,46
03:34:00,45
03:36:00,45
03:38:00,46
03:40:00,45
03:42:00,45
03:44:00,46
03:46:00,46
03:48:00,45
03:50:00,46
03:52:00,46
03:54:00,46
03:56:00,44
03:58:00,45
04:00:00,44
04:02:00,44
04:04:00,45
04:06:00,46
04:08:00,45
04:10:00,46
04:12:00,46
04:14:00,46
04:16:00,51
04:18:00,53
04:20:00,44
04:22:00,45
04:24:00,48
04:26:00,43
04:28:00,44
04:30:00,45
04:32:00,45
04:34:00,46
04:36:00,47
04:38:00,47
04:40:00,49
04:42:00,49
04:44:00,49
04:46:00,50
04:48:00,47
04:50:00,48
04:52:00,47
04:54:00,48
04:56:00,53
04:58:00,50
05:00:00,46
05:02:00,45
05:04:00,45
05:06:00,49
05:08:00,46
05:10:00,54
05:12:00,46
05:14:00,44
05:16:00,43
05:18:00,44
05:20:00,46
05:22:00,45
05:24:00,45
05:26:00,45
05:28:00,45
05:30:00,43
05:32:00,43
05:34:00,45
05:36:00,44
05:38:00,45
05:40:00,45
05:42:00,46
05:44:00,46
05:46:00,46
05:48:00,46
05:50:00,46
05:52:00,46
05:54:00,46
05:56:00,47
05:58:00,47
06:00:00,47
06:02:00,47
06:04:00,47
06:06:00,45
06:08:00,46
